Round,Task,Loss,Accuracy,Micro_P,Micro_R,Micro_F1,Macro_P,Macro_R,Macro_F1,Weighted_P,Weighted_R,Weighted_F1
90,2,2.9425056553197058,0.11573273644673301,0.11573273644673301,0.11573273644673301,0.11573273644673301,0.09620902110740534,0.14090868046256047,0.07958192468263474,0.13431630389997312,0.11573273644673301,0.07199881089509366
91,3,3.6168044226054663,0.2009187917452072,0.2009187917452072,0.2009187917452072,0.2009187917452072,0.04353766851008499,0.11604108033750396,0.05236517402172935,0.11166849503813132,0.2009187917452072,0.14227925130123525
92,3,3.621242429121233,0.20116658517927055,0.20116658517927055,0.20116658517927055,0.20116658517927055,0.03781112946251316,0.11970655010093198,0.05067448623123983,0.08693852376134309,0.20116658517927055,0.12125393005284452
93,3,3.592288693671898,0.20090572301186982,0.20090572301186982,0.20090572301186982,0.20090572301186982,0.03993764050117924,0.1243856952110432,0.051389109301181325,0.08589724618971553,0.20090572301186982,0.12001533094861327
94,3,3.6238532560793444,0.20171470323042004,0.20171470323042004,0.20171470323042004,0.20171470323042004,0.034279753082118086,0.11960666790036789,0.049111031950826084,0.08143489370820849,0.20171470323042004,0.11598923825187928
95,3,3.6100971153277515,0.20142471401682296,0.20142471401682296,0.20142471401682296,0.20142471401682296,0.038354093926637,0.12525372875654264,0.05316158573456634,0.08405327415381561,0.20142471401682296,0.1185575510604909
96,3,3.6061482363970163,0.20130111625774344,0.20130111625774344,0.20130111625774344,0.20130111625774344,0.03871946366931511,0.1241425245073982,0.053269267086535566,0.08398527925712142,0.20130111625774344,0.11844804915401033
97,3,3.597964560538682,0.20097106667855666,0.20097106667855666,0.20097106667855666,0.20097106667855666,0.03918503533805484,0.12325079269051749,0.05309107197361739,0.0840417899025443,0.20097106667855666,0.11839773339228418
98,3,3.595917944754537,0.1488136665125752,0.1488136665125752,0.1488136665125752,0.1488136665125752,0.03609997117722224,0.09097611784104127,0.03385859808133689,0.07066568927885387,0.1488136665125752,0.07743798936011127
99,3,3.586976302156661,0.1465838672722359,0.1465838672722359,0.1465838672722359,0.1465838672722359,0.03772856514504545,0.08940379229402264,0.032086961825701914,0.07265256341663982,0.1465838672722359,0.07437105244368726
100,3,3.5869635148681183,0.14055004163203025,0.14055004163203025,0.14055004163203025,0.14055004163203025,0.04165197313713115,0.08590223534554288,0.025834007642160126,0.07884580820127902,0.14055004163203025,0.06359026925670494
101,3,3.5813114994998223,0.13961481574110993,0.13961481574110993,0.13961481574110993,0.13961481574110993,0.04372606219812648,0.08517062257786416,0.02468262118802449,0.08191310331056283,0.13961481574110993,0.06176114813225135
102,3,3.58105791337616,0.13943236597373337,0.13943236597373337,0.13943236597373337,0.13943236597373337,0.03406543563350177,0.0851452203684469,0.024503663421940214,0.06614908673355861,0.13943236597373337,0.061314440231746
103,3,3.5735587509991094,0.139398968099649,0.139398968099649,0.139398968099649,0.139398968099649,0.03484098591784449,0.08527255493489039,0.02446863448485542,0.0671259042489842,0.139398968099649,0.06138002849500413
104,3,3.573958189233035,0.1393864118656582,0.1393864118656582,0.1393864118656582,0.1393864118656582,0.03482557074241697,0.08510692001320423,0.024334757541167294,0.06494162742546747,0.1393864118656582,0.061413547532543085
105,3,3.5699302780157463,0.13937274521641652,0.13937274521641652,0.13937274521641652,0.13937274521641652,0.032924701736080336,0.08514525422978263,0.024255802096517617,0.061203616660612456,0.13937274521641652,0.06143452156606035
106,3,3.5684409882348587,0.13940084726391974,0.13940084726391974,0.13940084726391974,0.13940084726391974,0.03440975080461526,0.08524737006579497,0.024422626433484,0.06290749830445115,0.13940084726391974,0.06141343736153777
107,3,3.567142415435246,0.13942032223908915,0.13942032223908915,0.13942032223908915,0.13942032223908915,0.03535012827208098,0.08530791444945107,0.02453750772654918,0.06420619315695476,0.13942032223908915,0.06140480489134928
108,3,3.5660012529462697,0.1394373201340835,0.1394373201340835,0.1394373201340835,0.1394373201340835,0.03511124374968171,0.08546517369592031,0.024661119999936938,0.06410115011976272,0.1394373201340835,0.06139685059425691
109,3,3.5650931815233418,0.13945167011578727,0.13945167011578727,0.13945167011578727,0.13945167011578727,0.03426231185669699,0.0854656855362974,0.024776680234110584,0.06491151524580753,0.13945167011578727,0.061396728140504904
110,3,3.5643410983236365,0.1394608951040254,0.1394608951040254,0.1394608951040254,0.1394608951040254,0.0339498853149001,0.0855375916465236,0.024599427282510355,0.06632508044550119,0.1394608951040254,0.061386520593763164
111,3,3.5636655993051565,0.13946909509357042,0.13946909509357042,0.13946909509357042,0.13946909509357042,0.0337863020206259,0.08567180178152871,0.024617166210419168,0.06610362935220604,0.13946909509357042,0.061379752745452446
112,3,3.5631318445885642,0.13947618466786454,0.13947618466786454,0.13947618466786454,0.13947618466786454,0.03374451735035574,0.0856995441901441,0.024643976272299875,0.06605631674129156,0.13947618466786454,0.061377119104078844
113,3,3.5626435542359456,0.13948481174019836,0.13948481174019836,0.13948481174019836,0.13948481174019836,0.033821652107179814,0.08585244670743954,0.02468810925792744,0.06617439509323692,0.13948481174019836,0.06137285997296122
114,3,3.562205909099878,0.13948891173497088,0.13948891173497088,0.13948891173497088,0.13948891173497088,0.03362834573132598,0.08591586338886599,0.024711308032262985,0.06586340271688619,0.13948891173497088,0.06137096761776459
115,3,3.5618768690707383,0.13949386589532098,0.13949386589532098,0.13949386589532098,0.13949386589532098,0.03326981702605377,0.08603740349728001,0.024752859179680536,0.06526144467163997,0.13949386589532098,0.06137614261703261
116,3,3.5616305817499687,0.13949813672320902,0.13949813672320902,0.13949813672320902,0.13949813672320902,0.03385680031997013,0.08602477124746094,0.02477269958183759,0.06622656951036272,0.13949813672320902,0.06137347496317452
117,3,3.5613624620607824,0.13950027213715302,0.13950027213715302,0.13950027213715302,0.13950027213715302,0.03365062661433919,0.08605477323577121,0.024787724306358516,0.06587824617533009,0.13950027213715302,0.06137679121028889
118,3,3.5610855350350827,0.13950018672059528,0.13950018672059528,0.13950018672059528,0.13950018672059528,0.033515123813879104,0.08597012011784368,0.02478796688036365,0.06566032306746118,0.13950018672059528,0.06137343437931778
119,3,3.5609401658145865,0.13950300546700137,0.13950300546700137,0.13950300546700137,0.13950300546700137,0.032175431674059486,0.08599662899201498,0.02480692247069086,0.06344426747710621,0.13950300546700137,0.06137171750226028
120,3,3.560831945436681,0.13950616587963852,0.13950616587963852,0.13950616587963852,0.13950616587963852,0.032530149124861546,0.08600881379231533,0.024819603709420598,0.0640266968160396,0.13950616587963852,0.061370707770799754
