Round,Task,Loss,Accuracy,Micro_P,Micro_R,Micro_F1,Macro_P,Macro_R,Macro_F1,Weighted_P,Weighted_R,Weighted_F1
120,3,3.560793221833182,0.13950479921471434,0.13950479921471434,0.13950479921471434,0.13950479921471434,0.03239973880788643,0.08596914416350053,0.02481531872897326,0.06380976899705809,0.13950479921471434,0.06137167219809785
121,4,3.7777328991615584,0.18120595126198225,0.18120595126198225,0.18120595126198225,0.18120595126198225,0.05834014707287043,0.1383913025954716,0.04955930376009891,0.1477943690425071,0.18120595126198225,0.12936569441254844
122,4,3.807272513914498,0.17655731956252416,0.17655731956252416,0.17655731956252416,0.17655731956252416,0.05757089280491184,0.13536784660013898,0.045165363431034354,0.14241925102461206,0.17655731956252416,0.12401342416861078
123,4,3.730658570362864,0.16900162577296496,0.16900162577296496,0.16900162577296496,0.16900162577296496,0.035582517146423735,0.12267178588526398,0.04021373701821816,0.08851729168288439,0.16900162577296496,0.10742928267975731
124,4,3.7353204083964338,0.16938455946381237,0.16938455946381237,0.16938455946381237,0.16938455946381237,0.03238390140802018,0.11767873382144238,0.03975911707329136,0.08968084153273738,0.16938455946381237,0.10976904398416269
125,4,3.73608453482352,0.16869015217348216,0.16869015217348216,0.16869015217348216,0.16869015217348216,0.03597348204664255,0.12824280575659736,0.04194368487630407,0.09417264038522799,0.16869015217348216,0.10915554264647324
126,4,3.761334287194083,0.1668706396490393,0.1668706396490393,0.1668706396490393,0.1668706396490393,0.03215869508338742,0.12845517614032734,0.03823728431372744,0.08883143782948208,0.1668706396490393,0.1079592609049824
127,4,3.7421267566874294,0.16678770421453587,0.16678770421453587,0.16678770421453587,0.16678770421453587,0.03251777938425322,0.13063476227912593,0.03907737043750088,0.08915299964997886,0.16678770421453587,0.10676606743998612
128,4,3.6926340138015035,0.16671445575800678,0.16671445575800678,0.16671445575800678,0.16671445575800678,0.03036599459078881,0.12996010044460315,0.03893692139668707,0.08112645203766322,0.16671445575800678,0.10229198285460583
129,4,3.7090430202981195,0.1666616989856542,0.1666616989856542,0.1666616989856542,0.1666616989856542,0.03437914431252867,0.13297392901363322,0.03798967966420007,0.0884579338493375,0.1666616989856542,0.1019796703881003
