Round,Task,Loss,Accuracy,Micro_P,Micro_R,Micro_F1,Macro_P,Macro_R,Macro_F1,Weighted_P,Weighted_R,Weighted_F1
150,4,3.7595048613282205,0.08257753792489135,0.08257753792489135,0.08257753792489135,0.08257753792489135,0.024721391678059434,0.08841408252391875,0.02779875460645204,0.023320760242818168,0.08257753792489135,0.03344130975493009
151,5,3.690512894102602,0.19544084646039722,0.19544084646039722,0.19544084646039722,0.19544084646039722,0.045735271838514266,0.059104153150150884,0.03828634114091959,0.1078911504910251,0.19544084646039722,0.11792019779179677
152,5,3.6774144962497415,0.20311301680884533,0.20311301680884533,0.20311301680884533,0.20311301680884533,0.04877889831291965,0.06476405514178354,0.03936282041861762,0.1301258171085454,0.20311301680884533,0.12658338144169257
153,5,3.719664649647912,0.12380295296181369,0.12380295296181369,0.12380295296181369,0.12380295296181369,0.03656597606732824,0.06513921515279618,0.014675791242684096,0.106597655707859,0.12380295296181369,0.042628460763974856
154,5,3.7706889766593448,0.12348951311987477,0.12348951311987477,0.12348951311987477,0.12348951311987477,0.04120287097871924,0.06824949487743064,0.01564062704223268,0.0969802672470786,0.12348951311987477,0.03392219191136645
155,5,3.7311544211306797,0.12328633782930376,0.12328633782930376,0.12328633782930376,0.12328633782930376,0.038794729346513256,0.0691035897172753,0.014568134348879576,0.0968249942836577,0.12328633782930376,0.03331550692617047
156,5,3.754693870827514,0.1231821435414503,0.1231821435414503,0.1231821435414503,0.1231821435414503,0.03859944965453585,0.06884399851845717,0.013858811147401328,0.09413058017389571,0.1231821435414503,0.03266434504166289
157,5,3.787683296487168,0.12307787783873195,0.12307787783873195,0.12307787783873195,0.12307787783873195,0.038884505079744294,0.06679621014566381,0.011289004379024598,0.0936885742268514,0.12307787783873195,0.03240561521852706
158,5,3.7975044193652026,0.12300503467655886,0.12300503467655886,0.12300503467655886,0.12300503467655886,0.038437235801247874,0.06683706086491063,0.012537503555537375,0.09170917898792821,0.12300503467655886,0.030770744755505564
159,5,3.813916288546796,0.12299082311844863,0.12299082311844863,0.12299082311844863,0.12299082311844863,0.03660838161672285,0.06804261220316879,0.0127983837889715,0.09090254618740207,0.12299082311844863,0.030725503556644464
160,5,3.8259432374005904,0.12298318172790694,0.12298318172790694,0.12298318172790694,0.12298318172790694,0.03535621498213771,0.0693988693818573,0.01319068102601017,0.08862283115090117,0.12298318172790694,0.03073534322089541
161,5,3.8374318683175925,0.12299946431709857,0.12299946431709857,0.12299946431709857,0.12299946431709857,0.03615713644489778,0.07125895308556665,0.013601465481722,0.08697640845288972,0.12299946431709857,0.03080962743093029
162,5,3.847614114896274,0.12300060695493657,0.12300060695493657,0.12300060695493657,0.12300060695493657,0.036089645386912714,0.07231539482552526,0.013881502580556888,0.08586129469302112,0.12300060695493657,0.03084713387872515
163,5,3.8576334709706535,0.1230163182252092,0.1230163182252092,0.1230163182252092,0.1230163182252092,0.036404568533664486,0.0736561860456708,0.014402018252692292,0.08412800379553925,0.1230163182252092,0.03091091835827014
164,5,3.8679123267846345,0.12303567165359049,0.12303567165359049,0.12303567165359049,0.12303567165359049,0.036429307141046356,0.07263302019090075,0.015717449250938126,0.08384063426392334,0.12303567165359049,0.031114155622463783
