Round,Task,Loss,Accuracy,Micro_P,Micro_R,Micro_F1,Macro_P,Macro_R,Macro_F1,Weighted_P,Weighted_R,Weighted_F1
1,0,2.3766537713997393,0.024683447226404358,0.024683447226404358,0.024683447226404358,0.024683447226404358,0.17998486737166244,0.1730259317431927,0.019308473954356264,0.1245313473074331,0.024683447226404358,0.007024133770344879
2,0,1.697437869820986,0.00040061030002381463,0.00040061030002381463,0.00040061030002381463,0.00040061030002381463,0.18607737173060246,0.16667464142422883,0.00014683135767858731,0.17924642570441068,0.00040061030002381463,1.5948729549996105e-05
3,0,5.413558966763769,0.0003927898218747351,0.0003927898218747351,0.0003927898218747351,0.0003927898218747351,6.546497031245585e-05,0.16666666666666666,0.00013087853286929875,1.5428384416838612e-07,0.0003927898218747351,3.084465336777511e-07
4,0,2.7000357354873907,0.0003927898218747351,0.0003927898218747351,0.0003927898218747351,0.0003927898218747351,6.546497031245585e-05,0.16666666666666666,0.00013087853286929875,1.5428384416838612e-07,0.0003927898218747351,3.084465336777511e-07
5,0,2.994451518061245,0.3400427149471033,0.3400427149471033,0.3400427149471033,0.3400427149471033,0.056673785824517216,0.16666666666666666,0.08458504373385493,0.11562904798859695,0.3400427149471033,0.172575167491077
6,0,1.4227104320758703,0.3400427149471033,0.3400427149471033,0.3400427149471033,0.3400427149471033,0.056673785824517216,0.16666666666666666,0.08458504373385493,0.11562904798859695,0.3400427149471033,0.172575167491077
7,0,3.4066050306840765,0.3400427149471033,0.3400427149471033,0.3400427149471033,0.3400427149471033,0.056673785824517216,0.16666666666666666,0.08458504373385493,0.11562904798859695,0.3400427149471033,0.172575167491077
8,0,2.9134740890870323,0.021508333097878078,0.021508333097878078,0.021508333097878078,0.021508333097878078,0.00358472218297968,0.16666666666666666,0.007018488380037917,0.0004626083926492776,0.021508333097878078,0.0009057359155286533
9,0,4.382619287222391,0.3400427149471033,0.3400427149471033,0.3400427149471033,0.3400427149471033,0.056673785824517216,0.16666666666666666,0.08458504373385493,0.11562904798859695,0.3400427149471033,0.172575167491077
10,0,3.05727308098713,0.3400427149471033,0.3400427149471033,0.3400427149471033,0.3400427149471033,0.056673785824517216,0.16666666666666666,0.08458504373385493,0.11562904798859695,0.3400427149471033,0.172575167491077
11,0,4.290881803142261,0.3400427149471033,0.3400427149471033,0.3400427149471033,0.3400427149471033,0.056673785824517216,0.16666666666666666,0.08458504373385493,0.11562904798859695,0.3400427149471033,0.172575167491077
12,0,2.1059986420462855,0.021508333097878078,0.021508333097878078,0.021508333097878078,0.021508333097878078,0.00358472218297968,0.16666666666666666,0.007018488380037917,0.0004626083926492776,0.021508333097878078,0.0009057359155286533
13,0,3.4686196197733867,0.3400427149471033,0.3400427149471033,0.3400427149471033,0.3400427149471033,0.056673785824517216,0.16666666666666666,0.08458504373385493,0.11562904798859695,0.3400427149471033,0.172575167491077
14,0,1.4093948465325419,0.3400427149471033,0.3400427149471033,0.3400427149471033,0.3400427149471033,0.056673785824517216,0.16666666666666666,0.08458504373385493,0.11562904798859695,0.3400427149471033,0.172575167491077
15,0,4.253651889478009,0.3400427149471033,0.3400427149471033,0.3400427149471033,0.3400427149471033,0.056673785824517216,0.16666666666666666,0.08458504373385493,0.11562904798859695,0.3400427149471033,0.172575167491077
16,0,2.0861890352429544,0.34005608544200333,0.34005608544200333,0.34005608544200333,0.34005608544200333,0.057951473519761126,0.16666605970305332,0.08553073891770473,0.11878276005810458,0.34005608544200333,0.17453308559142344
17,0,2.506163058506586,0.3408431787266849,0.3408431787266849,0.3408431787266849,0.3408431787266849,0.32826632094476144,0.16826002123995562,0.0877992276293839,0.5571356349276638,0.3408431787266849,0.17428022646692534
18,0,0.6624628195971218,0.8847460816881738,0.8847460816881738,0.8847460816881738,0.8847460816881738,0.4487190112480097,0.3341952488790963,0.31401077925625415,0.860983667203583,0.8847460816881738,0.8319517827225326
19,0,1.3812810019755533,0.3522416517657126,0.3522416517657126,0.3522416517657126,0.3522416517657126,0.2546490931484449,0.2596034455455866,0.1606428629441631,0.20285974949373084,0.3522416517657126,0.19349628859570564
20,0,0.8188565358992728,0.884681247401583,0.884681247401583,0.884681247401583,0.884681247401583,0.45760392088190976,0.34270879731191056,0.324290671412826,0.863200965511814,0.884681247401583,0.8340624220717295
21,0,3.570597722438183,0.3401814653658773,0.3401814653658773,0.3401814653658773,0.3401814653658773,0.20677675335302492,0.16695355938600698,0.08517137217372488,0.18955111864701218,0.3401814653658773,0.1728799733304595
22,0,1.9918139646704938,0.3400881241750657,0.3400881241750657,0.3400881241750657,0.3400881241750657,0.20107703813679245,0.16671076569592835,0.0870208542245683,0.19169802471354616,0.3400881241750657,0.17745240941961674
23,0,2.276694463702877,0.3552351289823893,0.3552351289823893,0.3552351289823893,0.3552351289823893,0.36794457007176046,0.3450936178663455,0.21512878988296733,0.21857827548263167,0.3552351289823893,0.1935657620378177
24,0,1.032212788283457,0.8819513959805769,0.8819513959805769,0.8819513959805769,0.8819513959805769,0.4571616990928489,0.33240727112613294,0.3095700883022067,0.8682358514623708,0.8819513959805769,0.8295486197959324
25,0,3.7432739598143443,0.34006516728759584,0.34006516728759584,0.34006516728759584,0.34006516728759584,0.18917837079401675,0.16671617953615367,0.0846951811817878,0.17927399088197885,0.34006516728759584,0.17264280609818755
26,0,0.26531211921544284,0.9784757736723351,0.9784757736723351,0.9784757736723351,0.9784757736723351,0.7951860536636475,0.6514901133113928,0.6953133622333308,0.9784506959557951,0.9784757736723351,0.9752992758306954
27,0,0.2490449987463677,0.9889287256757903,0.9889287256757903,0.9889287256757903,0.9889287256757903,0.8010149844143735,0.685612364172579,0.7009586744220933,0.9886913941606785,0.9889287256757903,0.9860633274705711
28,0,0.12861489669759582,0.991380571712271,0.991380571712271,0.991380571712271,0.991380571712271,0.791178087494397,0.7282539715510837,0.7475949143154187,0.9905390687727065,0.991380571712271,0.9901482247777079
29,0,0.09876800187891216,0.9934315551752393,0.9934315551752393,0.9934315551752393,0.9934315551752393,0.8071252358602128,0.7554447788269986,0.7741487467056704,0.992940537832467,0.9934315551752393,0.9927065698386721
30,0,0.08688425745056153,0.9939961432429051,0.9939961432429051,0.9939961432429051,0.9939961432429051,0.8109516179923504,0.7620457097947092,0.7802538980644108,0.9935625874748725,0.9939961432429051,0.9933593806762917
31,1,2.5709512497606455,0.5080478090911725,0.5080478090911725,0.5080478090911725,0.5080478090911725,0.18631823404909317,0.2687604984989502,0.20004167191006153,0.38741815641378985,0.5080478090911725,0.41544330647838945
32,1,3.19702069696773,0.21698582645820186,0.21698582645820186,0.21698582645820186,0.21698582645820186,0.12139017019558358,0.24913767590005484,0.10451364232656284,0.09841068181412457,0.21698582645820186,0.08377899363802906
33,1,2.2916033072642357,0.21129376558163676,0.21129376558163676,0.21129376558163676,0.21129376558163676,0.050680515815050196,0.13421237400627864,0.07023014176458232,0.10421116019609679,0.21129376558163676,0.13933192731413985
