Round,Task,Loss,Accuracy,Micro_P,Micro_R,Micro_F1,Macro_P,Macro_R,Macro_F1,Weighted_P,Weighted_R,Weighted_F1
151,5,10.79719250251805,0.006132394446865805,0.006132394446865805,0.006132394446865805,0.006132394446865805,0.0006281099709403574,0.029405271185817313,0.001229945574110167,0.00013108378797787194,0.006132394446865805,0.000256679485900824
152,5,10.201229066660005,0.019100834004216475,0.019100834004216475,0.019100834004216475,0.019100834004216475,0.0011682668326441995,0.02947115462240429,0.0012504257671160377,0.0005203718345531013,0.019100834004216475,0.0007681395869911181
153,5,9.204923220114312,0.09112029712583021,0.09112029712583021,0.09112029712583021,0.09112029712583021,0.01593747859521308,0.08236725271481118,0.025179246403383104,0.015980438572375955,0.09112029712583021,0.02622441447911521
154,5,8.691448786904422,0.05709554173424001,0.05709554173424001,0.05709554173424001,0.05709554173424001,0.03127564320541689,0.028620854625076,0.004966614766440173,0.011979445594619892,0.05709554173424001,0.009875482851512738
155,5,8.433082465188237,0.05714217564100376,0.05714217564100376,0.05714217564100376,0.05714217564100376,0.0025279125929148234,0.02876939133038507,0.0045504277804580785,0.004887884198016518,0.05714217564100376,0.008947999994320777
156,5,8.577285471814331,0.057198450554525715,0.057198450554525715,0.057198450554525715,0.057198450554525715,0.010075230217503698,0.028374032654875078,0.005589843498680542,0.007226652613882161,0.057198450554525715,0.01014196721847174
157,5,8.104053449123844,0.057245870024803094,0.057245870024803094,0.057245870024803094,0.057245870024803094,0.003861644980920722,0.03124711570766514,0.005293481196934934,0.005704112046112922,0.057245870024803094,0.009848865808217786
158,5,8.211504194332482,0.05725458263831792,0.05725458263831792,0.05725458263831792,0.05725458263831792,0.008580052551957696,0.05078259266247551,0.005909921558666158,0.007528159620692349,0.05725458263831792,0.01030250967722999
159,5,7.644089770870203,0.07745142057377988,0.07745142057377988,0.07745142057377988,0.07745142057377988,0.016468857524039936,0.0992760691989412,0.02279434270065053,0.012773073976402068,0.07745142057377988,0.020011307660522115
160,5,8.14150653927222,0.05743919006402128,0.05743919006402128,0.05743919006402128,0.05743919006402128,0.006183821319251113,0.0578040564191923,0.005434258930362511,0.006224459293315331,0.05743919006402128,0.009368387778963885
161,5,7.984701036439698,0.05746232848024097,0.05746232848024097,0.05746232848024097,0.05746232848024097,0.00393353425728258,0.057592276075547344,0.005064434190100823,0.005364519364009267,0.05746232848024097,0.008683647192090582
162,5,7.3741651459224675,0.062210345771493716,0.062210345771493716,0.062210345771493716,0.062210345771493716,0.005272131129710363,0.07918405651056715,0.0067380210928783425,0.006167283371893111,0.062210345771493716,0.009696431511032132
163,5,7.526046607548824,0.06263654968507115,0.06263654968507115,0.06263654968507115,0.06263654968507115,0.006544618096397342,0.08263573061652595,0.006480678360961128,0.0061884457093164145,0.06263654968507115,0.009059473833660573
164,5,7.568569321644126,0.06156875462545153,0.06156875462545153,0.06156875462545153,0.06156875462545153,0.0047459954479225006,0.07747937515663539,0.0060489007572477015,0.005519642014326277,0.06156875462545153,0.00866115069818737
165,5,7.3528208781155735,0.06211664946877696,0.06211664946877696,0.06211664946877696,0.06211664946877696,0.005120013483273531,0.08312485136413955,0.006378751552780449,0.005839509138465923,0.06211664946877696,0.009019303806843735
166,5,7.1727936427679895,0.06281237308239483,0.06281237308239483,0.06281237308239483,0.06281237308239483,0.007207109667392832,0.08440179298826883,0.007060334564186571,0.006968933778446261,0.06281237308239483,0.009343828847295232
167,5,7.11122493985405,0.063003979164856,0.063003979164856,0.063003979164856,0.063003979164856,0.007639845207161224,0.08467451905153402,0.0072179620641906195,0.007214396030454995,0.063003979164856,0.009443932790645485
168,5,7.070528449082057,0.06296762899863434,0.06296762899863434,0.06296762899863434,0.06296762899863434,0.007433312045997724,0.08466182801788674,0.007138941969956636,0.0071014129738583,0.06296762899863434,0.009404054443748422
169,5,7.027420009592996,0.06287993154456713,0.06287993154456713,0.06287993154456713,0.06287993154456713,0.007103706842713036,0.08458993191183145,0.0070310913101723285,0.0069191373302291,0.06287993154456713,0.009340108028477494
170,5,6.990191788619187,0.06274638574724979,0.06274638574724979,0.06274638574724979,0.06274638574724979,0.0066874643085974165,0.08446446308949744,0.006887071814278654,0.006687055290859981,0.06274638574724979,0.009256276521847602
171,5,6.985621681218972,0.06252464259181113,0.06252464259181113,0.06252464259181113,0.06252464259181113,0.006436839722368347,0.08432313344611896,0.006780920145154568,0.00655337116012699,0.06252464259181113,0.009207139600783551
172,5,6.960055835424617,0.06241309257287548,0.06241309257287548,0.06241309257287548,0.06241309257287548,0.006477565989079228,0.08428417687357373,0.006790051938388419,0.006585761838433297,0.06241309257287548,0.00923059115150837
173,5,6.949810692856854,0.06236253084854357,0.06236253084854357,0.06236253084854357,0.06236253084854357,0.0061993728849237505,0.08420442925730665,0.006684585577353332,0.00648225151177726,0.06236253084854357,0.009256391067123056
174,5,6.9492964726052096,0.062322752768807874,0.062322752768807874,0.062322752768807874,0.062322752768807874,0.0059837308707051656,0.08415500852890688,0.0066351195359494524,0.006397060295948684,0.062322752768807874,0.009290354675141513
175,5,6.925760819300514,0.0622890449525866,0.0622890449525866,0.0622890449525866,0.0622890449525866,0.0059811119807721465,0.08414508483533549,0.006625034253958148,0.006394502842179945,0.0622890449525866,0.009283836682275885
176,5,6.873482682242446,0.06241837727287627,0.06241837727287627,0.06241837727287627,0.06241837727287627,0.006526967901744725,0.08429205580165036,0.006805316913150907,0.006653875723438647,0.06241837727287627,0.009315084687184054
177,5,6.850765209105832,0.062439944562068694,0.062439944562068694,0.062439944562068694,0.062439944562068694,0.006399738688545784,0.0842905697873752,0.006769397006103044,0.006575618331482081,0.062439944562068694,0.00928052002586779
178,5,6.831732631958513,0.06249043487153573,0.06249043487153573,0.06249043487153573,0.06249043487153573,0.006353734664026043,0.08431404051170419,0.00676569714285068,0.006542997529746258,0.06249043487153573,0.009268353167175126
179,5,6.824818624271053,0.06255756484451877,0.06255756484451877,0.06255756484451877,0.06255756484451877,0.006216595845173428,0.08433275104382858,0.006734108874033827,0.006470728572393705,0.06255756484451877,0.009256590635010577
180,5,6.813517926030858,0.06260019951884949,0.06260019951884949,0.06260019951884949,0.06260019951884949,0.006125793684107298,0.08433533958017941,0.006696946587861419,0.00641210461727178,0.06260019951884949,0.00922295485784168
