Round,Task,Loss,Accuracy,Micro_P,Micro_R,Micro_F1,Macro_P,Macro_R,Macro_F1,Weighted_P,Weighted_R,Weighted_F1
87,2,3.117150578265863,0.46511223416996417,0.46511223416996417,0.46511223416996417,0.46511223416996417,0.17978681297679464,0.3458072888015934,0.21506873249516836,0.28245005498713294,0.46511223416996417,0.33013441923486786
88,2,3.149700561468374,0.46640129639835487,0.46640129639835487,0.46640129639835487,0.46640129639835487,0.18022954153200932,0.34776176083747423,0.21630457511026224,0.2830657611368172,0.46640129639835487,0.33164350070058146
89,2,3.2006090730238848,0.4661127891156874,0.4661127891156874,0.4661127891156874,0.4661127891156874,0.18041494669155236,0.3498893058938735,0.21721290838301818,0.28304003209976214,0.4661127891156874,0.33147580251203845
90,2,3.247790820060144,0.4648466018971344,0.4648466018971344,0.4648466018971344,0.4648466018971344,0.18061018932029407,0.35089211990136054,0.2172970237403646,0.28365969496064203,0.4648466018971344,0.3304873199509234
91,3,6.194861922167438,0.005293862000325949,0.005293862000325949,0.005293862000325949,0.005293862000325949,0.03984730169746142,0.055653732974933735,0.005378205225238187,0.007470999368885671,0.005293862000325949,0.0009119213679617842
92,3,5.677701386026927,0.06724111010091796,0.06724111010091796,0.06724111010091796,0.06724111010091796,0.025003054881018155,0.12405260571432815,0.02813781356938594,0.014930349314497552,0.06724111010091796,0.02242967628302824
93,3,5.151658270813798,0.07340229182874458,0.07340229182874458,0.07340229182874458,0.07340229182874458,0.011459111451091396,0.10251705178729809,0.015772467357245835,0.006790746714267112,0.07340229182874458,0.01133251377330303
94,3,5.749679200464714,0.06854089386036033,0.06854089386036033,0.06854089386036033,0.06854089386036033,0.051622890777956336,0.11773451784283401,0.016752848664886206,0.0698427946256657,0.06854089386036033,0.020756088107495876
95,3,5.547382614260839,0.21462900343135397,0.21462900343135397,0.21462900343135397,0.21462900343135397,0.036676422280247,0.1573242069874851,0.05087018991374864,0.09663095863488026,0.21462900343135397,0.12454500912262544
96,3,6.389240506836483,0.20779123714950598,0.20779123714950598,0.20779123714950598,0.20779123714950598,0.03442126667770296,0.15838700710025508,0.046050307054399754,0.0986030287836403,0.20779123714950598,0.12730365272139718
97,3,5.913190883572887,0.1930820788203495,0.1930820788203495,0.1930820788203495,0.1930820788203495,0.05441099288046947,0.1538120937237484,0.05168851378884203,0.11767452448491822,0.1930820788203495,0.13449043037540806
98,3,6.655966429163757,0.06879526436937126,0.06879526436937126,0.06879526436937126,0.06879526436937126,0.045398485330966964,0.08115796443263208,0.007209726738545595,0.012861671683659546,0.06879526436937126,0.009417524348724726
