Round,Task,Loss,Accuracy,Micro_P,Micro_R,Micro_F1,Macro_P,Macro_R,Macro_F1,Weighted_P,Weighted_R,Weighted_F1
150,4,7.073134408280757,0.05988758038515126,0.05988758038515126,0.05988758038515126,0.05988758038515126,0.00721352803358741,0.06933248138791603,0.005141693219646079,0.007302549620533046,0.05988758038515126,0.0070829630653437645
