Round,Task,Loss,Accuracy,Micro_P,Micro_R,Micro_F1,Macro_P,Macro_R,Macro_F1,Weighted_P,Weighted_R,Weighted_F1
99,3,6.515142026602621,0.06636969037864476,0.06636969037864476,0.06636969037864476,0.06636969037864476,0.01085020657455612,0.10613928377699329,0.01910904410234616,0.009307457581952101,0.06636969037864476,0.016307641667654676
100,3,6.589428956511602,0.06967163825199456,0.06967163825199456,0.06967163825199456,0.06967163825199456,0.01005944869327622,0.05197333831208887,0.013028914288888216,0.00908339283153157,0.06967163825199456,0.00969767051235894
101,3,5.9582732400563785,0.07087618254953391,0.07087618254953391,0.07087618254953391,0.07087618254953391,0.054360964340749246,0.10649446093093633,0.019495177191733794,0.06281670546644136,0.07087618254953391,0.01507919971650373
102,3,6.191573407372654,0.13987004041569848,0.13987004041569848,0.13987004041569848,0.13987004041569848,0.060946785743155076,0.12209010155259918,0.03463990203326049,0.09253698754173022,0.13987004041569848,0.10658193499502512
103,3,6.105908673279735,0.24269654264524146,0.24269654264524146,0.24269654264524146,0.24269654264524146,0.04511626329373475,0.16571750085880513,0.05704416630259936,0.12329340321080254,0.24269654264524146,0.1585363212628153
104,3,7.240090058045976,0.1400908422175095,0.1400908422175095,0.1400908422175095,0.1400908422175095,0.06299143755711123,0.1257538658160019,0.03652876207633197,0.09324314958515575,0.1400908422175095,0.10627697841286396
105,3,6.772924834374563,0.24522410400593406,0.24522410400593406,0.24522410400593406,0.24522410400593406,0.04650383383104518,0.16980814665837518,0.0564124324281082,0.1249936091870868,0.24522410400593406,0.15941986240336203
106,3,6.528164375567393,0.24396130561600202,0.24396130561600202,0.24396130561600202,0.24396130561600202,0.033675087409519217,0.18248938720921626,0.04644168464319067,0.09013680015016692,0.24396130561600202,0.12811759168421807
107,3,6.157723857380938,0.24374870380373598,0.24374870380373598,0.24374870380373598,0.24374870380373598,0.032592755930224176,0.17898336115978117,0.04555449550114376,0.0901433682851545,0.24374870380373598,0.12687262279633377
108,3,6.029577784703041,0.24370659344076004,0.24370659344076004,0.24370659344076004,0.24370659344076004,0.03226168998688513,0.177834424227455,0.045392179950429185,0.09003457696249272,0.24370659344076004,0.1268469779008135
109,3,5.941574829959741,0.24393892647786874,0.24393892647786874,0.24393892647786874,0.24393892647786874,0.03353666725789644,0.17839939245563452,0.04575507742808262,0.09210095285094401,0.24393892647786874,0.12705671686369427
110,3,5.852872516353288,0.2438797328033407,0.2438797328033407,0.2438797328033407,0.2438797328033407,0.033141195573433535,0.17835425696399618,0.0459643508138145,0.09124720401102945,0.2438797328033407,0.12699935588124583
111,3,5.835550722253498,0.24378816625342137,0.24378816625342137,0.24378816625342137,0.24378816625342137,0.03284835150184924,0.17809385575639622,0.04605835177492907,0.09058288682368003,0.24378816625342137,0.12683714389090148
112,3,5.7784030328309575,0.24381105789090118,0.24381105789090118,0.24381105789090118,0.24381105789090118,0.03275977183359731,0.178337601736374,0.046126440442635065,0.09032317490032228,0.24381105789090118,0.12675984595227507
113,3,5.720719701549893,0.2438928869532358,0.2438928869532358,0.2438928869532358,0.2438928869532358,0.032584239099819966,0.17904535925866338,0.04613765590789464,0.08985001465246502,0.2438928869532358,0.12652231918797732
114,3,5.686365479935777,0.24404458675981855,0.24404458675981855,0.24404458675981855,0.24404458675981855,0.032235222759227904,0.17968499704282362,0.04619224716119175,0.08906620978307729,0.24404458675981855,0.12631892885773394
115,3,5.6341459954785424,0.244019815958068,0.244019815958068,0.244019815958068,0.244019815958068,0.03209302981511792,0.18007715783311942,0.0461269380554112,0.0885543498904815,0.244019815958068,0.12587326193570486
116,3,5.517781659271706,0.24549325157943758,0.24549325157943758,0.24549325157943758,0.24549325157943758,0.03282358857007115,0.18303358280707582,0.04676282179525196,0.08960303950899962,0.24549325157943758,0.12639485209793908
117,3,5.502405213132227,0.24597944262621066,0.24597944262621066,0.24597944262621066,0.24597944262621066,0.03458474346446636,0.18353293975205398,0.04688235428898905,0.0922682535648425,0.24597944262621066,0.12621472591038366
118,3,5.4912164655952065,0.24612695702146314,0.24612695702146314,0.24612695702146314,0.24612695702146314,0.03631465669095444,0.18382784891418377,0.04693818225739843,0.09501001670460063,0.24612695702146314,0.12612973786412177
119,3,5.486328657734068,0.24627763182935275,0.24627763182935275,0.24627763182935275,0.24627763182935275,0.03479724461014914,0.1835122757908533,0.04700588859652994,0.09250527596624847,0.24627763182935275,0.126196195192991
120,3,5.467899531219304,0.24626396518011107,0.24626396518011107,0.24626396518011107,0.24626396518011107,0.03331001979916547,0.18324652229409802,0.04696899318058609,0.09008088082154946,0.24626396518011107,0.12616402277278507
